model_name,era_bucket,rank_in_era,global_rank,display_name,score_normalized,page_type_profile_class
baseline_conservative,world_wars,43,234,Vasily Chuikov,60.03824756606398,battle_dominant
baseline_conservative,world_wars,44,236,Carlos Asensio Cabanillas,59.986091794158554,battle_dominant
baseline_conservative,world_wars,45,238,Francisco Franco,59.986091794158554,battle_dominant
baseline_conservative,world_wars,46,243,José Enrique Varela,59.986091794158554,battle_dominant
baseline_conservative,world_wars,47,249,Thomas C. Kinkaid,59.986091794158554,battle_dominant
baseline_conservative,world_wars,48,250,William Halsey Jr.,59.986091794158554,battle_dominant
baseline_conservative,world_wars,49,255,George S. Patton,59.659248956884554,battle_dominant
baseline_conservative,world_wars,50,259,Nikolai Ruzsky,59.294158553546595,battle_dominant
baseline_conservative,world_wars,51,260,Kâzım Karabekir,59.28720445062586,battle_dominant
baseline_conservative,world_wars,52,261,Faisal bin Hussein,59.200278164116824,battle_dominant
baseline_conservative,world_wars,53,263,Roy Geiger,59.05424200278164,battle_dominant
baseline_conservative,world_wars,54,265,Agha Petros,58.776077885952716,battle_dominant
baseline_conservative,world_wars,55,268,Takeo Takagi,58.776077885952716,battle_dominant
baseline_conservative,world_wars,56,273,Rodion Malinovsky,57.90681502086231,battle_dominant
baseline_conservative,world_wars,57,284,Maximilian von Weichs,56.75243393602226,battle_dominant
baseline_conservative,world_wars,58,286,Gerd von Rundstedt,56.6029207232267,battle_dominant
baseline_conservative,world_wars,59,289,Karl von Bülow,55.9144645340751,battle_dominant
baseline_conservative,world_wars,60,301,Tomitarō Horii,55.14255910987483,battle_dominant
baseline_conservative,world_wars,61,303,Seishirō Itagaki,55.03129346314325,battle_dominant
baseline_conservative,world_wars,62,310,Paul Ludwig Ewald von Kleist,54.48887343532684,battle_dominant
baseline_conservative,world_wars,63,317,George Alan Vasey,53.66481223922114,battle_dominant
baseline_conservative,world_wars,64,319,Zhang Fakui,53.31710709318497,battle_dominant
baseline_conservative,world_wars,65,320,Yasuji Okamura,53.049374130737135,battle_dominant
baseline_conservative,world_wars,66,327,Omar Bradley,52.56606397774687,battle_dominant
baseline_conservative,world_wars,67,329,Rodolfo Graziani,52.308762169680115,battle_dominant
baseline_conservative,world_wars,68,331,Bai Chongxi,51.81502086230876,battle_dominant
baseline_conservative,world_wars,69,339,Xue Yue,50.93532684283728,battle_dominant
baseline_conservative,world_wars,70,341,Živojin Mišić,50.83796940194715,battle_dominant
baseline_conservative,world_wars,71,343,Joseph Joffre,50.61196105702365,battle_dominant
baseline_conservative,world_wars,72,366,Otto Liman von Sanders,49.09944367176634,battle_dominant
baseline_conservative,world_wars,73,368,Eberhard von Mackensen,48.3240611961057,battle_dominant
baseline_conservative,world_wars,74,371,Fevzi Çakmak,48.184979137691236,battle_dominant
baseline_conservative,world_wars,75,377,Paul von Plehwe,47.59388038942976,battle_dominant
baseline_conservative,world_wars,76,378,Chen Cheng,47.475660639777466,battle_dominant
baseline_conservative,world_wars,77,387,Wilhelm List,46.84283727399165,battle_dominant
baseline_conservative,world_wars,78,392,"Rupprecht, Crown Prince of Bavaria",46.53685674547984,battle_dominant
baseline_conservative,world_wars,79,396,Li Zongren,46.03963838664812,battle_dominant
baseline_conservative,world_wars,80,405,Pietro Frugoni,45.316411682892905,battle_dominant
baseline_conservative,world_wars,81,407,Albert I of Belgium,45.23643949930459,battle_dominant
baseline_conservative,world_wars,82,408,Philippe Pétain,44.92350486787205,battle_dominant
baseline_conservative,world_wars,83,415,Aliagha Shikhlinski,44.099443671766345,battle_dominant
baseline_conservative,world_wars,84,416,François Anthoine,44.09596662030598,battle_dominant
baseline_conservative,world_wars,85,424,Sepp Dietrich,43.17107093184978,battle_dominant
baseline_conservative,world_wars,86,440,Friedrich Sixt von Armin,41.512517385257304,battle_dominant
baseline_conservative,world_wars,87,444,Friedrich Paulus,41.11613351877608,battle_dominant
baseline_conservative,world_wars,88,449,Halil Kut,40.84492350486787,battle_dominant
baseline_conservative,world_wars,89,454,Walter von Reichenau,40.47635605006953,battle_dominant
baseline_conservative,world_wars,90,463,Władysław Anders,39.67663421418637,battle_dominant
baseline_conservative,world_wars,91,470,Erich von Falkenhayn,38.810848400556324,battle_dominant
baseline_conservative,world_wars,92,485,Liao Yaoxiang,37.62865090403337,battle_dominant
baseline_conservative,world_wars,93,489,İsmet İnönü,37.22183588317107,battle_dominant
baseline_conservative,world_wars,94,494,Cevat Çobanlı,36.63769123783032,battle_dominant
baseline_conservative,world_wars,95,503,Minoru Sasaki,35.70931849791377,battle_dominant
baseline_conservative,world_wars,96,506,Stefan Dąb-Biernacki,35.33727399165508,battle_dominant
baseline_conservative,world_wars,97,507,Tomoyuki Yamashita,35.316411682892905,battle_dominant
baseline_conservative,world_wars,98,512,Max von Gallwitz,35.10778859527121,battle_dominant
baseline_conservative,world_wars,99,514,Hatazō Adachi,34.81571627260083,battle_dominant
baseline_conservative,world_wars,100,515,Cemal Mersinli,34.791376912378304,battle_dominant
baseline_conservative,world_wars,101,525,Georg von der Marwitz,33.96036161335188,battle_dominant
baseline_conservative,world_wars,102,531,Erich Ludendorff,33.53963838664812,battle_dominant
baseline_conservative,world_wars,103,536,Erwin Rommel,33.299721835883176,battle_dominant
baseline_conservative,world_wars,104,537,Ferdinand Schörner,33.21974965229485,battle_dominant
baseline_conservative,world_wars,105,540,Mark W. Clark,33.16759388038943,battle_dominant
baseline_conservative,world_wars,106,541,Harukichi Hyakutake,33.12239221140473,battle_dominant
baseline_conservative,world_wars,107,545,Fritz von Below,33.000695410292074,battle_dominant
baseline_conservative,world_wars,108,546,Jan Smuts,32.93810848400557,battle_dominant
baseline_conservative,world_wars,109,554,Arthur Arz von Straußenburg,32.24965229485396,battle_dominant
baseline_conservative,world_wars,110,564,Wei Lihuang,31.164812239221142,battle_dominant
baseline_conservative,world_wars,111,574,"Wilhelm, German Crown Prince",30.66063977746871,battle_dominant
baseline_conservative,world_wars,112,581,Semyon Budyonny,29.66968011126565,battle_dominant
baseline_conservative,world_wars,113,583,Albert Kesselring,29.662726008344926,battle_dominant
baseline_conservative,world_wars,114,584,"Noël Édouard, vicomte de Curières de Castelnau",29.568845618915162,battle_dominant
baseline_conservative,world_wars,115,585,Joseph Stalin,29.516689847009733,battle_dominant
baseline_conservative,world_wars,116,587,Masatane Kanda,29.450625869262865,battle_dominant
baseline_conservative,world_wars,117,590,Hitoshi Imamura,29.012517385257304,battle_dominant
baseline_conservative,world_wars,118,592,Erich von Manstein,28.835187760778858,battle_dominant
baseline_conservative,world_wars,119,593,Franz Conrad von Hötzendorf,28.8038942976356,battle_dominant
baseline_conservative,world_wars,120,601,Svetozar Boroević,27.99026425591099,battle_dominant
baseline_conservative,world_wars,121,603,Paul von Hindenburg,27.91029207232267,battle_dominant
baseline_conservative,world_wars,122,611,Enrique Líster,27.51043115438108,battle_dominant
baseline_conservative,world_wars,123,615,Luigi Capello,27.26356050069541,battle_dominant
baseline_conservative,world_wars,124,616,Archduke Eugen of Austria,27.19749652294854,battle_dominant
baseline_conservative,world_wars,125,619,"Albrecht, Duke of Württemberg",26.888038942976358,battle_dominant
baseline_conservative,world_wars,126,621,Vicente Rojo Lluch,26.408205841446453,battle_dominant
baseline_conservative,world_wars,127,625,Semyon Timoshenko,25.945757997218358,battle_dominant
baseline_conservative,world_wars,128,631,Chiang Kai-shek,25.21557719054242,battle_dominant
baseline_conservative,world_wars,129,639,Otto von Below,24.370653685674547,battle_dominant
baseline_conservative,world_wars,130,641,Franz von Hipper,24.224617524339358,battle_dominant
baseline_conservative,world_wars,131,643,Fu Zuoyi,23.942976356050067,battle_dominant
baseline_conservative,world_wars,132,648,Henri Dentz,23.04589707927677,battle_dominant
baseline_conservative,world_wars,133,649,José Miaja,22.97287899860918,battle_dominant
baseline_conservative,world_wars,134,658,Aylmer Hunter-Weston,22.319193324061196,battle_dominant
baseline_conservative,world_wars,135,660,Chūichi Nagumo,22.058414464534074,battle_dominant
baseline_conservative,world_wars,136,666,Leonid Govorov,21.557719054242003,battle_dominant
baseline_conservative,world_wars,137,667,Friedrich Freiherr Kress von Kressenstein,21.335187760778858,battle_dominant
baseline_conservative,world_wars,138,691,Inigo Campioni,15.914464534075103,battle_dominant
baseline_conservative,world_wars,139,692,Wehib Pasha,15.726703755215578,battle_dominant
baseline_conservative,world_wars,140,693,August Kork,15.650208623087622,battle_dominant
baseline_conservative,world_wars,141,694,Djemal Pasha,15.650208623087622,battle_dominant
baseline_conservative,world_wars,142,698,Juan Modesto,15.10778859527121,battle_dominant
baseline_conservative,world_wars,143,703,Max von Boehn,12.62865090403338,battle_dominant
baseline_conservative,world_wars,144,704,Eduard von Böhm-Ermolli,12.169680111265647,battle_dominant
baseline_conservative,world_wars,145,707,Viktor Dankl von Krasnik,12.169680111265647,battle_dominant
baseline_conservative,world_wars,146,708,Zhu,11.627260083449237,battle_dominant
baseline_conservative,long_nineteenth_century,1,38,Hari Singh Nalwa,85.2712100139082,battle_dominant
baseline_conservative,long_nineteenth_century,2,41,Prince Friedrich Karl of Prussia,84.45410292072323,battle_dominant
baseline_conservative,long_nineteenth_century,3,55,Nathan Bedford Forrest,81.10917941585535,battle_dominant
baseline_conservative,long_nineteenth_century,4,59,Ōyama Iwao,80.93880389429764,battle_dominant
baseline_conservative,long_nineteenth_century,5,60,Robert E. Lee,80.93532684283728,battle_dominant
baseline_conservative,long_nineteenth_century,6,73,Antonio Duvergé,79.41585535465924,battle_dominant
baseline_conservative,long_nineteenth_century,7,88,P. G. T. Beauregard,76.48122392211403,battle_dominant
baseline_conservative,long_nineteenth_century,8,116,Nozu Michitsura,72.26008344923505,battle_dominant
baseline_conservative,long_nineteenth_century,9,130,Stonewall Jackson,70.08692628650904,battle_dominant
baseline_conservative,long_nineteenth_century,10,138,Maharaja Ranjit Singh,69.42280945757997,battle_dominant
baseline_conservative,long_nineteenth_century,11,156,Winfield Scott,69.01947148817803,battle_dominant
baseline_conservative,long_nineteenth_century,12,173,Hans Karl von Diebitsch,66.6307371349096,battle_dominant
baseline_conservative,long_nineteenth_century,13,175,Sterling Price,66.53337969401947,battle_dominant
baseline_conservative,long_nineteenth_century,14,186,Joseph Wheeler,65.29554937413073,battle_dominant
baseline_conservative,long_nineteenth_century,15,201,Oku Yasukata,63.46662030598053,battle_dominant
baseline_conservative,long_nineteenth_century,16,202,Yamagata Aritomo,63.46662030598053,battle_dominant
baseline_conservative,long_nineteenth_century,17,222,Theodoros Kolokotronis,61.112656467315716,battle_dominant
baseline_conservative,long_nineteenth_century,18,241,Ivan Paskevich,59.986091794158554,battle_dominant
baseline_conservative,long_nineteenth_century,19,244,Mikhail Skobelev,59.986091794158554,battle_dominant
baseline_conservative,long_nineteenth_century,20,248,Radomir Putnik,59.986091794158554,battle_dominant
baseline_conservative,long_nineteenth_century,21,272,Reşid Mehmed Pasha,58.26147426981919,battle_dominant
baseline_conservative,long_nineteenth_century,22,280,Tewodros II,57.23922114047288,battle_dominant
baseline_conservative,long_nineteenth_century,23,294,Jubal Early,55.406815020862304,battle_dominant
baseline_conservative,long_nineteenth_century,24,304,Constantine I of Greece,54.996522948539635,battle_dominant
baseline_conservative,long_nineteenth_century,25,305,Abdulaziz Ibn Saud,54.9547983310153,battle_dominant
baseline_conservative,long_nineteenth_century,26,316,George Crook,53.70653685674549,battle_dominant
baseline_conservative,long_nineteenth_century,27,345,Arthur MacArthur Jr.,50.17037552155772,battle_dominant
baseline_conservative,long_nineteenth_century,28,346,"Frederick III, German Emperor",50.17037552155772,battle_dominant
baseline_conservative,long_nineteenth_century,29,347,Helmuth von Moltke the Elder,50.17037552155772,battle_dominant
baseline_conservative,long_nineteenth_century,30,350,William II of the Netherlands,50.17037552155772,battle_dominant
baseline_conservative,long_nineteenth_century,31,383,Omer Vrioni,47.1557719054242,battle_dominant
baseline_conservative,long_nineteenth_century,32,388,Douglas H. Cooper,46.80806675938803,battle_dominant
baseline_conservative,long_nineteenth_century,33,412,"Albert, King of Saxony",44.50625869262865,battle_dominant
baseline_conservative,long_nineteenth_century,34,414,Chief Joseph,44.25591098748261,battle_dominant
baseline_conservative,long_nineteenth_century,35,421,Marian Langiewicz,43.515299026425595,battle_dominant
baseline_conservative,long_nineteenth_century,36,435,James G. Blunt,41.82197496522949,battle_dominant
baseline_conservative,long_nineteenth_century,37,437,Karl Wilhelm von Toll,41.72809457579972,battle_dominant
baseline_conservative,long_nineteenth_century,38,458,George Armstrong Custer,39.965229485396385,battle_dominant
baseline_conservative,long_nineteenth_century,39,461,Miguel Grau,39.80876216968011,battle_dominant
baseline_conservative,long_nineteenth_century,40,467,Ibrahim Pasha of Egypt,39.15507649513212,battle_dominant
baseline_conservative,long_nineteenth_century,41,491,Radko Dimitriev,36.71070931849791,battle_dominant
baseline_conservative,long_nineteenth_century,42,495,Venancio Flores,36.4951321279555,battle_dominant
baseline_conservative,long_nineteenth_century,43,547,Mikhail Dmitrievich Gorchakov,32.80250347705146,battle_dominant
baseline_conservative,long_nineteenth_century,44,555,Emilio Aguinaldo,32.20445062586926,battle_dominant
baseline_conservative,long_nineteenth_century,45,557,Dong Fuxiang,32.01668984700974,battle_dominant
baseline_conservative,long_nineteenth_century,46,566,Louis Botha,31.077885952712105,battle_dominant
baseline_conservative,long_nineteenth_century,47,573,Antonio López de Santa Anna,30.664116828929068,battle_dominant
baseline_conservative,long_nineteenth_century,48,576,Patrice de MacMahon,30.434631432545203,battle_dominant
baseline_conservative,long_nineteenth_century,49,604,Li Hongzhang,27.826842837273993,battle_dominant
baseline_conservative,long_nineteenth_century,50,617,Ahmed Muhtar Pasha,27.148817802503476,battle_dominant
baseline_conservative,long_nineteenth_century,51,627,Nathaniel P. Banks,25.698887343532682,battle_dominant
baseline_conservative,long_nineteenth_century,52,653,Koos de la Rey,22.67385257301808,battle_dominant
baseline_conservative,long_nineteenth_century,53,669,Aleksey Kuropatkin,20.83796940194715,battle_dominant
baseline_conservative,long_nineteenth_century,54,680,Petrus Johannes Liebenberg,19.64881780250348,battle_dominant
baseline_conservative,long_nineteenth_century,55,683,Andries Pretorius,18.803894297635605,battle_dominant
baseline_conservative,long_nineteenth_century,56,688,Osman Nuri Pasha,17.21835883171071,battle_dominant
baseline_conservative,long_nineteenth_century,57,697,Christiaan de Wet,15.10778859527121,battle_dominant
baseline_conservative,long_nineteenth_century,58,700,Imam Shamil,14.794853963838666,battle_dominant
baseline_conservative,long_nineteenth_century,59,701,Piet Cronjé,14.794853963838666,battle_dominant
baseline_conservative,long_nineteenth_century,60,702,Samuel D. Sturgis,14.794853963838666,battle_dominant
baseline_conservative,long_nineteenth_century,61,705,Inkpaduta,12.169680111265647,battle_dominant
baseline_conservative,long_nineteenth_century,62,709,Charles Albert of Sardinia,10.573713490959666,battle_dominant
baseline_conservative,long_nineteenth_century,63,711,Antonio Luna,9.822670375521557,battle_dominant
baseline_conservative,long_nineteenth_century,64,715,Franz Sigel,9.822670375521557,battle_dominant
baseline_conservative,long_nineteenth_century,65,718,Martín Perfecto de Cos,9.822670375521557,battle_dominant
baseline_conservative,ancient,1,48,Julian,82.46522948539638,battle_dominant
baseline_conservative,ancient,2,68,Publius Cornelius Scipio,79.95132127955493,battle_dominant
baseline_conservative,ancient,3,108,Constantine the Great,73.22322670375522,battle_dominant
baseline_conservative,ancient,4,117,Stilicho,72.26008344923505,battle_dominant
baseline_conservative,ancient,5,149,Masinissa,69.21766342141864,battle_dominant
baseline_conservative,ancient,6,164,Aurelian,68.1710709318498,battle_dominant
baseline_conservative,ancient,7,171,Alexander the Great,66.98887343532684,battle_dominant
baseline_conservative,ancient,8,181,Shapur II,65.81710709318497,battle_dominant
baseline_conservative,ancient,9,187,Shapur I,65.25382475660639,battle_dominant
baseline_conservative,ancient,10,198,Flavius Aetius,63.46662030598053,battle_dominant
baseline_conservative,ancient,11,208,Craterus,62.51043115438108,battle_dominant
baseline_conservative,ancient,12,246,Nebuchadnezzar II,59.986091794158554,battle_dominant
baseline_conservative,ancient,13,247,Quintus Fabius Maximus Rullianus,59.986091794158554,battle_dominant
baseline_conservative,ancient,14,276,Gaius Marius,57.46870653685674,battle_dominant
baseline_conservative,ancient,15,293,Jugurtha,55.44853963838664,battle_dominant
baseline_conservative,ancient,16,351,Xu Huang,50.17037552155772,battle_dominant
baseline_conservative,ancient,17,417,Antigonus I Monophthalmus,43.720445062586926,battle_dominant
baseline_conservative,ancient,18,474,Scipio Aemilianus,38.57093184979138,battle_dominant
baseline_conservative,ancient,19,476,Cao Ren,38.30667593880389,battle_dominant
baseline_conservative,ancient,20,486,Thrasybulus,37.621696801112655,battle_dominant
baseline_conservative,ancient,21,501,Constantius II,35.79624478442281,battle_dominant
baseline_conservative,ancient,22,511,Zhang,35.21905424200278,battle_dominant
baseline_conservative,ancient,23,521,Antiochus III the Great,34.29068150208623,battle_dominant
baseline_conservative,ancient,24,571,Judas Maccabeus,30.945757997218358,battle_dominant
baseline_conservative,ancient,25,596,Demetrius I Poliorcetes,28.588317107093182,battle_dominant
baseline_conservative,ancient,26,675,Roman emperor,20.180806675938804,battle_dominant
baseline_conservative,ancient,27,710,Alaric I,9.822670375521557,battle_dominant
baseline_conservative,ancient,28,716,Hasdrubal Gisco,9.822670375521557,battle_dominant
baseline_conservative,ancient,29,719,Theodoric I,9.822670375521557,battle_dominant
baseline_conservative,contemporary,1,92,Sarath Fonseka,74.97566063977747,battle_dominant
baseline_conservative,contemporary,2,207,Shavendra Silva,62.53129346314326,battle_dominant
baseline_conservative,contemporary,3,333,Shamil Basayev,51.40820584144645,battle_dominant
baseline_conservative,contemporary,4,394,Hamid Hassy,46.175243393602216,battle_dominant
baseline_conservative,contemporary,5,418,Hadj Ag Gamou,43.6682892906815,battle_dominant
baseline_conservative,contemporary,6,420,Željko Ražnatović,43.53616133518776,battle_dominant
baseline_conservative,contemporary,7,483,Ratko Mladić,37.972878998609175,battle_dominant
baseline_conservative,contemporary,8,497,Velupillai Prabhakaran,36.380389429763554,battle_dominant
baseline_conservative,contemporary,9,524,Muqtada al-Sadr,33.9673157162726,battle_dominant
baseline_conservative,contemporary,10,528,Sharif Sheikh Ahmed,33.612656467315716,battle_dominant
baseline_conservative,contemporary,11,594,Alexander Zakharchenko,28.765646731571625,battle_dominant
baseline_conservative,contemporary,12,597,Theepan,28.5778859527121,battle_dominant
baseline_conservative,contemporary,13,626,Oleksandr Syrskyi,25.81363004172462,battle_dominant
baseline_conservative,contemporary,14,659,YouTube,22.089707927677328,battle_dominant
baseline_conservative,contemporary,15,684,The Guardian,18.779554937413074,battle_dominant
baseline_conservative,cold_war,1,104,Basil Aubrey Coad,73.74478442280946,battle_dominant
baseline_conservative,cold_war,2,105,Peng Dehuai,73.64394993045899,battle_dominant
baseline_conservative,cold_war,3,205,Ngô Quang Trưởng,62.945062586926284,battle_dominant
baseline_conservative,cold_war,4,328,Matthew Ridgway,52.32614742698192,battle_dominant
baseline_conservative,cold_war,5,411,Mao Zedong,44.58623087621697,battle_dominant
baseline_conservative,cold_war,6,520,Hoàng Cầm,34.39847009735744,battle_dominant
baseline_conservative,cold_war,7,623,Saddam Hussein,26.13351877607788,battle_dominant
baseline_conservative,cold_war,8,633,Paik Sun-yup,24.989568845618912,battle_dominant
hierarchical_weighted,early_modern,1,1,Suleiman the Magnificent,95.23872226286271,war_campaign_heavy
hierarchical_weighted,early_modern,2,5,Louis XIV,88.77615215801023,war_campaign_heavy
hierarchical_weighted,early_modern,3,9,Babur,85.66264325774202,mixed_profile
hierarchical_weighted,early_modern,4,11,"Maurice, Prince of Orange",84.95623018775908,battle_dominant
hierarchical_weighted,early_modern,5,12,"Henri de La Tour d'Auvergne, Viscount of Turenne",84.8727139722019,battle_dominant
hierarchical_weighted,early_modern,6,18,"Sébastien Le Prestre, Marquis of Vauban",83.71628871007073,battle_dominant
hierarchical_weighted,early_modern,7,22,Ivan Sirko,82.41246037551817,mixed_profile
hierarchical_weighted,early_modern,8,23,Nader Shah,82.40356010729091,mixed_profile
hierarchical_weighted,early_modern,9,24,Stanisław Żółkiewski,82.33942940746158,battle_dominant
hierarchical_weighted,early_modern,10,25,Abbas the Great,81.99902462813948,war_campaign_heavy
hierarchical_weighted,early_modern,11,27,Aurangzeb,81.62350646183859,mixed_profile
hierarchical_weighted,early_modern,12,29,Jassa Singh Ahluwalia,81.33418678371129,battle_dominant
hierarchical_weighted,early_modern,13,31,Date Masamune,81.19300170690076,battle_dominant
hierarchical_weighted,early_modern,14,41,"Alexander Farnese, Duke of Parma",80.1213118751524,battle_dominant
hierarchical_weighted,early_modern,15,42,Carlos Coloma,79.99975615703487,battle_dominant
hierarchical_weighted,early_modern,16,46,John III Sobieski,79.58254084369668,battle_dominant
hierarchical_weighted,early_modern,17,52,Jan Karol Chodkiewicz,79.12350646183859,battle_dominant
hierarchical_weighted,early_modern,18,58,Charat Singh,78.35820531577663,battle_dominant
hierarchical_weighted,early_modern,19,63,Peter the Great,78.18727139722019,war_campaign_heavy
hierarchical_weighted,early_modern,20,70,Lala Mustafa Pasha,77.49914654962204,war_campaign_heavy
hierarchical_weighted,early_modern,21,74,Francis Vere,77.24006339917094,battle_dominant
hierarchical_weighted,early_modern,22,76,Takeda Shingen,76.99487929773227,battle_dominant
hierarchical_weighted,early_modern,23,78,Jan Zamoyski,76.83979517190929,mixed_profile
hierarchical_weighted,early_modern,24,79,Oliver Cromwell,76.81077785905877,mixed_profile
hierarchical_weighted,early_modern,25,82,Stanisław Koniecpolski,76.435503535723,battle_dominant
hierarchical_weighted,early_modern,26,83,Frederick the Great,76.25310899780543,battle_dominant
hierarchical_weighted,early_modern,27,84,Honda Tadakatsu,76.20348695440136,battle_dominant
hierarchical_weighted,early_modern,28,85,Sayenqueraghta,76.10338941721531,battle_dominant
hierarchical_weighted,early_modern,29,87,"François-Henri de Montmorency, duc de Luxembourg",75.64118507681053,battle_dominant
hierarchical_weighted,early_modern,30,90,Dragut,75.40929041697147,battle_dominant
hierarchical_weighted,early_modern,31,91,Maeda Toshiie,75.31967812728601,battle_dominant
hierarchical_weighted,early_modern,32,97,Ambrogio Spinola,74.57168983174836,mixed_profile
hierarchical_weighted,early_modern,33,98,Gustavus Adolphus,74.52072665203609,mixed_profile
hierarchical_weighted,early_modern,34,99,John Gorham,74.37990733967325,mixed_profile
hierarchical_weighted,early_modern,35,111,Robert Clive,73.72689587905388,battle_dominant
hierarchical_weighted,early_modern,36,112,Michiel de Ruyter,73.7022677395757,mixed_profile
hierarchical_weighted,early_modern,37,116,Tokugawa Ieyasu,73.61192392099488,battle_dominant
hierarchical_weighted,early_modern,38,119,Jai Singh Kanhaiya,73.47671299683003,battle_dominant
hierarchical_weighted,early_modern,39,120,Hayreddin Barbarossa,73.46061936113144,war_campaign_heavy
hierarchical_weighted,early_modern,40,121,Lennart Torstensson,73.43489392831016,battle_dominant
hierarchical_weighted,early_modern,41,129,Ahmad Shah Durrani,72.72238478419898,mixed_profile
hierarchical_weighted,early_modern,42,130,Carl Gustaf Wrangel,72.59168495488905,mixed_profile
hierarchical_weighted,early_modern,43,131,Maurice de Saxe,72.55157278712508,battle_dominant
hierarchical_weighted,early_modern,44,132,Charles XII of Sweden,72.41684954889053,battle_dominant
hierarchical_weighted,early_modern,45,135,Jerzy Sebastian Lubomirski,72.18446720312119,battle_dominant
hierarchical_weighted,early_modern,46,136,Ernst Gideon von Laudon,72.16556937332359,mixed_profile
hierarchical_weighted,early_modern,47,137,Cardinal-Infante Ferdinand of Austria,72.01207022677396,battle_dominant
hierarchical_weighted,early_modern,48,138,Katō Kiyomasa,71.98975859546452,battle_dominant
hierarchical_weighted,early_modern,49,140,Pyotr Rumyantsev,71.94403803950257,war_campaign_heavy
hierarchical_weighted,early_modern,50,142,Charles X Gustav,71.72384784198975,battle_dominant
hierarchical_weighted,early_modern,51,146,Nasir Khan I Ahmadzai,71.56230187759083,war_campaign_heavy
hierarchical_weighted,early_modern,52,152,"François, Duke of Guise",71.09619604974395,mixed_profile
hierarchical_weighted,early_modern,53,157,Stefan Czarniecki,70.73652767617655,battle_dominant
hierarchical_weighted,early_modern,54,158,"Nizam-ul-Mulk, Asaf Jah I",70.70190197512801,battle_dominant
hierarchical_weighted,early_modern,55,160,Kuroda Yoshitaka,70.66081443550353,battle_dominant
hierarchical_weighted,early_modern,56,162,Konishi Yukinaga,70.57388441843453,battle_dominant
hierarchical_weighted,early_modern,57,169,Mizuno Katsushige,70.17763960009755,battle_dominant
hierarchical_weighted,early_modern,58,172,Pargalı Ibrahim Pasha,70.04364789075836,mixed_profile
hierarchical_weighted,early_modern,59,173,Ii Naomasa,70.01426481346013,mixed_profile
hierarchical_weighted,early_modern,60,179,Rama Raya,69.69080712021459,battle_dominant
hierarchical_weighted,early_modern,61,181,"Louis, Grand Condé",69.60741282613998,mixed_profile
hierarchical_weighted,early_modern,62,184,Kangxi Emperor,69.46793465008534,war_campaign_heavy
hierarchical_weighted,early_modern,63,190,Sakakibara Yasumasa,69.08083394294076,battle_dominant
hierarchical_weighted,early_modern,64,193,Jean-Louis Raduit de Souches,68.9052670080468,battle_dominant
hierarchical_weighted,early_modern,65,194,Jeremi Wiśniowiecki,68.89356254572057,battle_dominant
hierarchical_weighted,early_modern,66,197,Niels Juel,68.63313825896122,battle_dominant
hierarchical_weighted,early_modern,67,200,Ismail I,68.46122896854425,mixed_profile
hierarchical_weighted,early_modern,68,201,Antoniotto Botta Adorno,68.41367959034382,battle_dominant
hierarchical_weighted,early_modern,69,202,François de Créquy,68.37734698853939,mixed_profile
hierarchical_weighted,early_modern,70,205,Kilich Khan,68.12509144111192,mixed_profile
hierarchical_weighted,early_modern,71,208,Bairam Khan,67.93026091197268,battle_dominant
hierarchical_weighted,early_modern,72,209,Baghel Singh,67.91306998293099,battle_dominant
hierarchical_weighted,early_modern,73,211,Akbar,67.89990246281394,mixed_profile
hierarchical_weighted,early_modern,74,217,Raimondo Montecuccoli,67.71689831748354,mixed_profile
hierarchical_weighted,early_modern,75,219,Uesugi Kagekatsu,67.5171909290417,battle_dominant
hierarchical_weighted,early_modern,76,220,Shimazu Yoshihiro,67.25579127042185,battle_dominant
hierarchical_weighted,early_modern,77,224,"Frederick Henry, Prince of Orange",66.99756157034871,battle_dominant
hierarchical_weighted,early_modern,78,225,Zulfiqar Khan Nusrat Jung,66.93001706900756,mixed_profile
hierarchical_weighted,early_modern,79,227,Pavel Potemkin,66.83406486222871,battle_dominant
hierarchical_weighted,early_modern,80,231,Fernando d'Ávalos,66.66947086076567,mixed_profile
hierarchical_weighted,early_modern,81,232,"Louis Joseph, Duke of Vendôme",66.66044867105583,battle_dominant
hierarchical_weighted,early_modern,82,233,Kurt Christoph Graf von Schwerin,66.64874420872958,war_campaign_heavy
hierarchical_weighted,early_modern,83,234,Paweł Jan Sapieha,66.57900512070226,mixed_profile
hierarchical_weighted,early_modern,84,235,Jassa Singh Ramgarhia,66.51633747866373,battle_dominant
hierarchical_weighted,early_modern,85,238,Mikołaj Potocki,66.35808339429408,battle_dominant
hierarchical_weighted,early_modern,86,242,Prince Eugene of Savoy,66.12338454035601,battle_dominant
hierarchical_weighted,early_modern,87,245,Philips van Almonde,66.04084369665935,battle_dominant
hierarchical_weighted,early_modern,88,248,Eyre Coote,65.87295781516703,mixed_profile
hierarchical_weighted,early_modern,89,249,Malhar Rao Holkar,65.86271641063155,battle_dominant
hierarchical_weighted,early_modern,90,250,Louis XV,65.83955132894417,war_campaign_heavy
hierarchical_weighted,early_modern,91,254,Şehzade Mehmed,65.45306022921238,mixed_profile
hierarchical_weighted,early_modern,92,261,Charles Deschamps de Boishébert et de Raffetot,64.95623018775909,war_campaign_heavy
hierarchical_weighted,early_modern,93,262,Alasdair Mac Colla,64.95562058034625,battle_dominant
